epoch,t_s,node_id,tier,x_m,y_m,z0_mm,subsidence_mm,subsidence_prov,tilt_x_urad,tilt_y_urad,tilt_prov,strain_ustrain,strain_prov,disp_mm,disp_prov,battery_mv,rssi_dbm,parent_used,delivered,via_emergency
3,10800.0,266,1C,1237.1,-18.33,0.0,-3.983,synthetic,,,,96.398,synthetic,,,4207.629,-48.753,8,true,false
3,10800.0,267,1B,1248.14,-99.01,0.0,1.091,synthetic,,,,106.593,synthetic,0.555,synthetic,4202.841,-44.213,73,true,false
3,10800.0,268,1B,1252.9,97.9,0.0,0.293,synthetic,,,,106.565,synthetic,0.617,synthetic,4206.895,-51.17,60,true,false
3,10800.0,269,1C,1255.39,32.45,0.0,-1.093,synthetic,,,,93.4,synthetic,,,4202.052,-48.524,64,true,false
3,10800.0,270,1B,1259.2,160.18,0.0,0.034,synthetic,,,,105.339,synthetic,0.675,synthetic,4197.19,-49.777,60,true,false
3,10800.0,271,1C,1267.83,-32.98,0.0,0.431,synthetic,,,,95.39,synthetic,,,4201.28,-49.974,64,true,false
3,10800.0,272,1C,1275.11,4.79,0.0,-2.176,synthetic,,,,97.206,synthetic,,,4194.093,-35.663,64,true,false
3,10800.0,273,1C,1282.81,29.66,0.0,2.4,synthetic,,,,92.861,synthetic,,,4195.829,-43.944,64,true,false
3,10800.0,274,1C,1299.13,-33.78,0.0,1.215,synthetic,,,,93.234,synthetic,,,4204.366,-52.81,73,true,false
3,10800.0,275,1B,1302.91,-129.73,0.0,2.247,synthetic,,,,101.148,synthetic,0.622,synthetic,4195.371,-53.067,73,true,false
3,10800.0,276,1C,1304.8,8.14,0.0,0.803,synthetic,,,,97.376,synthetic,,,4202.093,-44.0,64,true,false
3,10800.0,277,1B,1310.64,121.43,0.0,-1.002,synthetic,,,,96.139,synthetic,1.166,synthetic,4195.404,-45.069,82,true,false
3,10800.0,278,1C,1321.72,29.28,0.0,0.635,synthetic,,,,96.492,synthetic,,,4201.322,-54.234,82,true,false
3,10800.0,279,1C,1335.84,6.03,0.0,-0.317,synthetic,,,,99.878,synthetic,,,4187.453,-56.979,82,true,false
3,10800.0,280,1C,1336.9,-34.96,0.0,2.793,synthetic,,,,93.795,synthetic,,,4201.801,-56.054,73,true,false
3,10800.0,281,1C,1354.69,-13.53,0.0,0.286,synthetic,,,,94.231,synthetic,,,4201.072,-43.839,54,true,false
3,10800.0,282,1B,1355.19,-99.97,0.0,-1.105,synthetic,,,,111.153,synthetic,0.422,synthetic,4202.994,-48.481,41,true,false
3,10800.0,283,1C,1362.56,23.04,0.0,0.48,synthetic,,,,98.484,synthetic,,,4192.064,-45.876,54,true,false
3,10800.0,284,1B,1364.7,102.79,0.0,0.523,synthetic,,,,100.355,synthetic,0.688,synthetic,4208.608,-48.33,45,true,false
3,10800.0,285,1B,1376.53,155.34,0.0,1.063,synthetic,,,,102.749,synthetic,0.462,synthetic,4200.101,-56.596,82,true,true
3,10800.0,286,1B,1377.84,-146.18,0.0,-0.83,synthetic,,,,104.268,synthetic,0.731,synthetic,4203.885,-40.667,41,true,false
3,10800.0,287,1C,1381.23,-18.57,0.0,-1.689,synthetic,,,,87.526,synthetic,,,4202.926,-42.513,54,true,false
3,10800.0,288,1C,1385.75,6.11,0.0,-0.089,synthetic,,,,88.123,synthetic,,,4199.053,-40.855,54,true,false
3,10800.0,289,1C,1393.08,33.29,0.0,-0.495,synthetic,,,,91.658,synthetic,,,4195.802,-57.624,29,true,false
3,10800.0,290,1C,1409.58,-2.85,0.0,-3.92,synthetic,,,,92.628,synthetic,,,4204.272,-48.481,54,true,false
3,10800.0,291,1B,1413.74,-102.12,0.0,-0.69,synthetic,,,,99.534,synthetic,0.702,synthetic,4201.598,-51.284,41,true,false
3,10800.0,292,1C,1422.92,-32.73,0.0,1.687,synthetic,,,,97.874,synthetic,,,4198.532,-49.831,7,true,false
3,10800.0,293,1B,1425.3,111.38,0.0,0.074,synthetic,,,,104.137,synthetic,0.649,synthetic,4204.26,-52.567,45,true,false
3,10800.0,294,1C,1431.43,16.4,0.0,-1.924,synthetic,,,,94.703,synthetic,,,4191.594,-46.239,7,true,false
3,10800.0,295,1B,1450.73,156.56,0.0,0.917,synthetic,,,,106.601,synthetic,0.536,synthetic,4195.435,-54.786,29,true,false
3,10800.0,296,1C,1456.31,-23.51,0.0,-1.086,synthetic,,,,93.385,synthetic,,,4197.16,-43.911,7,true,false
3,10800.0,297,1C,1461.57,24.85,0.0,-0.905,synthetic,,,,100.121,synthetic,,,4200.658,-46.229,7,true,false
3,10800.0,298,1B,1462.34,-124.3,0.0,-0.296,synthetic,,,,112.49,synthetic,0.569,synthetic,4196.284,-51.774,75,true,false
3,10800.0,299,1C,1484.78,-0.96,0.0,-3.182,synthetic,,,,94.32,synthetic,,,4198.856,-47.266,7,true,false
3,10800.0,300,1C,1495.69,28.27,0.0,-0.074,synthetic,,,,102.11,synthetic,,,4202.287,-52.895,29,true,false
3,10800.0,301,1B,1497.7,130.41,0.0,1.895,synthetic,,,,105.399,synthetic,0.598,synthetic,4199.215,-50.257,29,true,false
3,10800.0,302,1C,1500.69,-29.81,0.0,-2.606,synthetic,,,,98.706,synthetic,,,4199.268,-47.952,49,true,false
3,10800.0,303,1C,1526.46,2.91,0.0,-0.855,synthetic,,,,94.28,synthetic,,,4192.114,-50.578,40,true,false
3,10800.0,304,1C,1526.83,-32.25,0.0,0.867,synthetic,,,,97.759,synthetic,,,4191.774,-47.545,49,true,false
3,10800.0,305,1C,1533.1,33.06,0.0,0.537,synthetic,,,,90.944,synthetic,,,4198.407,-54.616,29,true,false
3,10800.0,306,1B,1533.83,-145.45,0.0,0.927,synthetic,,,,102.45,synthetic,0.43,synthetic,4193.812,-43.716,75,true,false
3,10800.0,307,1B,1547.05,169.12,0.0,0.666,synthetic,,,,107.604,synthetic,0.436,synthetic,4199.703,-51.26,58,true,false
3,10800.0,308,1C,1551.72,-11.98,0.0,-0.591,synthetic,,,,90.376,synthetic,,,4202.98,-44.564,40,true,false
3,10800.0,309,1C,1571.84,19.49,0.0,-0.562,synthetic,,,,91.647,synthetic,,,4191.902,-43.886,40,true,false
3,10800.0,310,1B,1572.91,95.79,0.0,1.829,synthetic,,,,98.721,synthetic,1.043,synthetic,4207.282,-52.125,58,true,false
3,10800.0,311,1B,1580.98,-97.75,0.0,1.494,synthetic,,,,96.487,synthetic,0.511,synthetic,4202.494,-52.901,20,true,false
3,10800.0,312,1C,1590.09,-17.14,0.0,1.03,synthetic,,,,91.308,synthetic,,,4203.314,-44.365,40,true,false
3,10800.0,313,1B,1590.73,144.4,0.0,2.384,synthetic,,,,106.834,synthetic,0.742,synthetic,4191.012,-29.484,58,true,false
3,10800.0,314,1C,1602.9,7.9,0.0,3.354,synthetic,,,,94.001,synthetic,,,4203.087,-47.19,40,true,false
3,10800.0,315,1C,1607.12,34.9,0.0,1.328,synthetic,,,,97.218,synthetic,,,4199.717,-57.879,43,true,false
3,10800.0,316,1B,1608.07,-152.07,0.0,0.02,synthetic,,,,99.835,synthetic,0.529,synthetic,4198.259,-42.233,20,true,false
3,10800.0,317,1C,1628.55,16.56,0.0,-0.7,synthetic,,,,94.193,synthetic,,,4197.456,-46.927,35,true,false
3,10800.0,318,1B,1628.82,110.63,0.0,-0.084,synthetic,,,,104.269,synthetic,0.477,synthetic,4201.51,-51.471,58,true,false
3,10800.0,319,1C,1631.15,-22.71,0.0,-0.457,synthetic,,,,89.947,synthetic,,,4204.043,-46.722,35,true,false
3,10800.0,320,1B,1633.13,-99.86,0.0,-2.068,synthetic,,,,99.349,synthetic,0.662,synthetic,4193.688,-49.952,20,true,false
3,10800.0,321,1C,1653.24,29.24,0.0,-2.067,synthetic,,,,99.416,synthetic,,,4200.156,-47.113,35,true,false
3,10800.0,322,1B,1658.82,-151.63,0.0,0.825,synthetic,,,,102.501,synthetic,0.921,synthetic,4194.981,-48.593,20,true,false
3,10800.0,323,1C,1659.85,-32.07,0.0,0.075,synthetic,,,,95.704,synthetic,,,4201.664,-46.952,35,true,false
3,10800.0,324,1C,1673.72,0.86,0.0,-0.553,synthetic,,,,93.569,synthetic,,,4202.295,-43.647,35,true,false
3,10800.0,325,1B,1680.03,150.81,0.0,2.321,synthetic,,,,108.209,synthetic,0.85,synthetic,4200.606,-53.169,18,true,false
3,10800.0,326,1C,1681.17,28.25,0.0,2.148,synthetic,,,,97.489,synthetic,,,4204.592,-49.546,35,true,true
3,10800.0,327,1B,1694.49,95.62,0.0,0.678,synthetic,,,,112.58,synthetic,0.714,synthetic,4193.655,-49.65,43,true,false
3,10800.0,328,1B,1704.98,-110.59,0.0,2.755,synthetic,,,,105.682,synthetic,0.437,synthetic,4199.11,-49.709,81,true,false
3,10800.0,329,1C,1713.05,-24.18,0.0,0.996,synthetic,,,,96.241,synthetic,,,4206.03,-48.768,47,true,false
3,10800.0,330,1C,1716.95,19.41,0.0,-0.045,synthetic,,,,95.036,synthetic,,,4192.43,-48.945,43,true,false
3,10800.0,331,1C,1730.01,-4.44,0.0,-1.157,synthetic,,,,88.211,synthetic,,,4202.873,-52.774,47,true,false
3,10800.0,332,1B,1739.56,-146.73,0.0,1.07,synthetic,,,,98.253,synthetic,0.725,synthetic,4199.379,-45.88,81,true,false
3,10800.0,333,1C,1744.8,-29.88,0.0,-0.651,synthetic,,,,92.584,synthetic,,,4198.888,-49.125,28,true,false
3,10800.0,334,1B,1750.53,131.11,0.0,1.904,synthetic,,,,103.844,synthetic,0.581,synthetic,4201.853,-42.507,18,true,false
3,10800.0,335,1C,1759.19,30.97,0.0,-1.453,synthetic,,,,92.985,synthetic,,,4207.433,-48.268,28,true,false
3,10800.0,336,1B,1770.64,-106.88,0.0,0.765,synthetic,,,,103.68,synthetic,0.71,synthetic,4206.401,-54.465,47,true,false
3,10800.0,337,1C,1773.13,-29.12,0.0,2.909,synthetic,,,,93.354,synthetic,,,4208.468,-45.824,28,true,false
3,10800.0,338,1C,1777.8,12.47,0.0,0.93,synthetic,,,,94.29,synthetic,,,4199.731,-40.925,28,true,false
3,10800.0,339,1C,1794.16,-13.99,0.0,-2.267,synthetic,,,,92.369,synthetic,,,4198.789,-44.924,28,true,false
3,10800.0,340,1B,1795.46,159.03,0.0,0.107,synthetic,,,,97.979,synthetic,0.494,synthetic,4195.88,-51.794,18,true,false
3,10800.0,341,1B,1795.5,-150.53,0.0,0.83,synthetic,,,,100.255,synthetic,0.807,synthetic,4199.344,-52.461,9,true,false
3,10800.0,342,1C,1802.31,34.05,0.0,-0.996,synthetic,,,,97.02,synthetic,,,4205.099,-56.517,43,true,false
3,10800.0,343,1B,1820.97,-97.24,0.0,0.7,synthetic,,,,105.809,synthetic,0.307,synthetic,4200.453,-52.008,9,true,false
3,10800.0,344,1C,1826.99,13.02,0.0,-1.394,synthetic,,,,96.569,synthetic,,,4197.86,-46.733,12,true,false
3,10800.0,345,1B,1827.74,119.3,0.0,-1.0,synthetic,,,,108.875,synthetic,0.629,synthetic,4201.491,-52.632,15,true,false
3,10800.0,346,1C,1830.07,-15.83,0.0,1.158,synthetic,,,,99.043,synthetic,,,4197.444,-45.701,12,true,false
3,10800.0,347,1C,1845.99,32.72,0.0,-0.193,synthetic,,,,96.727,synthetic,,,4201.716,-48.195,12,true,false
3,10800.0,348,1B,1856.12,-141.36,0.0,0.472,synthetic,,,,101.786,synthetic,0.381,synthetic,4197.646,-27.571,9,true,false
3,10800.0,349,1C,1869.32,-30.32,0.0,-1.399,synthetic,,,,94.334,synthetic,,,4197.787,-47.468,12,true,false
3,10800.0,350,1C,1873.83,4.54,0.0,1.391,synthetic,,,,96.697,synthetic,,,4208.324,-44.022,12,true,false
3,10800.0,351,1C,1874.72,36.97,0.0,-0.578,synthetic,,,,96.444,synthetic,,,4205.98,-52.965,15,true,false
3,10800.0,352,1B,1875.9,105.37,0.0,-3.343,synthetic,,,,106.032,synthetic,0.574,synthetic,4199.863,-37.394,15,true,false
3,10800.0,353,1B,1892.91,159.82,0.0,0.44,synthetic,,,,107.628,synthetic,0.575,synthetic,4214.363,-53.139,15,true,false
3,10800.0,354,1C,1898.91,-29.31,0.0,-2.386,synthetic,,,,96.634,synthetic,,,4198.178,-58.904,9,true,false
3,10800.0,355,1C,1899.09,-2.93,0.0,-2.365,synthetic,,,,92.042,synthetic,,,4204.387,-47.774,25,true,false
3,10800.0,356,1B,1905.42,-115.72,0.0,-1.31,synthetic,,,,95.102,synthetic,0.847,synthetic,4197.571,-52.574,9,true,false
3,10800.0,357,1C,1919.65,29.4,0.0,-0.695,synthetic,,,,102.281,synthetic,,,4198.537,-47.864,25,true,false
3,10800.0,358,1C,1924.04,-25.63,0.0,-0.04,synthetic,,,,96.844,synthetic,,,4193.797,-45.199,25,true,false
3,10800.0,359,1C,1928.43,4.76,0.0,-0.07,synthetic,,,,91.845,synthetic,,,4199.513,-35.454,25,true,false
3,10800.0,360,1B,1933.44,-159.8,0.0,1.531,synthetic,,,,105.194,synthetic,0.497,synthetic,4196.741,-52.747,19,true,false
3,10800.0,361,1B,1939.56,113.55,0.0,-1.894,synthetic,,,,110.881,synthetic,0.805,synthetic,4201.43,-51.19,63,true,false
3,10800.0,362,1B,1948.84,165.03,0.0,-0.787,synthetic,,,,105.118,synthetic,0.761,synthetic,4199.052,-41.144,63,true,false
3,10800.0,363,1C,1955.23,-20.55,0.0,1.991,synthetic,,,,92.03,synthetic,,,4203.355,-46.428,25,true,false
3,10800.0,364,1C,1960.07,25.03,0.0,3.234,synthetic,,,,91.566,synthetic,,,4201.475,-50.206,72,true,false
3,10800.0,365,1C,1982.78,-22.8,0.0,-0.439,synthetic,,,,98.044,synthetic,,,4195.06,-48.447,53,true,false
3,10800.0,366,1B,1986.69,-150.02,0.0,1.307,synthetic,,,,94.79,synthetic,0.621,synthetic,4196.004,-33.514,19,true,false
3,10800.0,367,1B,1994.36,-99.5,0.0,0.951,synthetic,,,,101.346,synthetic,0.689,synthetic,4200.492,-57.116,53,true,true
3,10800.0,368,1C,1998.76,15.59,0.0,0.346,synthetic,,,,100.479,synthetic,,,4203.244,-44.29,53,true,false
3,10800.0,369,1C,2006.82,-31.12,0.0,0.991,synthetic,,,,97.613,synthetic,,,4201.712,-46.631,53,true,false
3,10800.0,370,1B,2010.5,153.17,0.0,0.543,synthetic,,,,107.456,synthetic,0.663,synthetic,4190.323,-50.785,63,true,false
3,10800.0,371,1B,2011.58,96.4,0.0,1.118,synthetic,,,,106.883,synthetic,0.382,synthetic,4207.346,-50.823,72,true,false
3,10800.0,372,1C,2030.78,11.44,0.0,-0.133,synthetic,,,,96.121,synthetic,,,4204.774,-44.206,53,true,false
3,10800.0,373,1C,2032.55,-23.7,0.0,2.145,synthetic,,,,96.869,synthetic,,,4197.45,-46.498,53,true,false
3,10800.0,374,1B,2047.47,-129.32,0.0,2.53,synthetic,,,,106.725,synthetic,0.755,synthetic,4192.684,-52.627,19,true,false
3,10800.0,375,1C,2047.82,31.41,0.0,0.444,synthetic,,,,88.868,synthetic,,,4195.622,-48.517,57,true,false
3,10800.0,376,1C,2061.26,9.74,0.0,2.313,synthetic,,,,99.84,synthetic,,,4204.76,-47.764,26,true,false
3,10800.0,377,1B,2062.9,97.9,0.0,-0.115,synthetic,,,,102.823,synthetic,0.652,synthetic,4198.146,-47.19,57,true,false
3,10800.0,378,1B,2063.59,167.98,0.0,1.953,synthetic,,,,105.408,synthetic,0.327,synthetic,4194.828,-55.247,1,true,false
3,10800.0,379,1C,2070.0,-24.49,0.0,0.845,synthetic,,,,89.929,synthetic,,,4202.444,-47.301,26,true,false
3,10800.0,380,1C,2078.57,32.64,0.0,2.991,synthetic,,,,92.889,synthetic,,,4202.701,-48.689,26,true,false
3,10800.0,381,1B,2095.16,-97.34,0.0,2.951,synthetic,,,,103.315,synthetic,0.395,synthetic,4193.985,-54.464,65,true,false
3,10800.0,382,1C,2101.05,-34.16,0.0,0.283,synthetic,,,,90.105,synthetic,,,4200.372,-47.582,26,true,false
3,10800.0,383,1C,2102.53,3.4,0.0,1.708,synthetic,,,,94.376,synthetic,,,4202.713,-38.089,26,true,false
3,10800.0,384,1B,2107.84,127.75,0.0,1.426,synthetic,,,,102.773,synthetic,0.297,synthetic,4195.556,-50.491,1,true,false
3,10800.0,385,1C,2115.84,35.72,0.0,1.903,synthetic,,,,93.869,synthetic,,,4192.139,-54.177,57,true,false
3,10800.0,386,1B,2121.77,-161.42,0.0,1.801,synthetic,,,,104.115,synthetic,0.682,synthetic,4201.186,-48.469,65,true,false
3,10800.0,387,1C,2131.9,-32.5,0.0,1.777,synthetic,,,,98.393,synthetic,,,4208.788,-58.143,65,true,false
3,10800.0,388,1C,2140.94,12.41,0.0,-1.337,synthetic,,,,96.851,synthetic,,,4197.725,-48.096,48,true,false
3,10800.0,389,1C,2159.62,-12.24,0.0,1.468,synthetic,,,,95.956,synthetic,,,4211.922,-41.649,48,true,false
3,10800.0,390,1B,2176.15,-100.12,0.0,0.179,synthetic,,,,105.181,synthetic,0.635,synthetic,4201.36,-50.813,65,true,false
3,10800.0,391,1C,2179.48,8.25,0.0,-0.201,synthetic,,,,97.013,synthetic,,,4199.338,-38.963,48,true,false
3,10800.0,392,1B,2180.05,163.71,0.0,-0.999,synthetic,,,,105.305,synthetic,0.677,synthetic,4200.415,-48.694,1,true,false
3,10800.0,393,1C,2184.2,33.39,0.0,3.221,synthetic,,,,93.033,synthetic,,,4202.738,-48.612,48,true,false
3,10800.0,394,1B,2185.1,-150.65,0.0,3.979,synthetic,,,,111.631,synthetic,0.59,synthetic,4209.222,-47.643,65,true,false
3,10800.0,395,1B,2192.32,112.05,0.0,-1.086,synthetic,,,,108.884,synthetic,0.595,synthetic,4201.829,-53.765,1,true,false
3,10800.0,396,1C,2201.13,-26.7,0.0,1.257,synthetic,,,,92.836,synthetic,,,4194.883,-48.658,48,true,false
3,10800.0,397,1C,2216.58,27.25,0.0,-0.662,synthetic,,,,94.338,synthetic,,,4198.06,-60.712,1,true,false
3,10800.0,398,1C,2218.09,0.35,0.0,1.483,synthetic,,,,98.039,synthetic,,,4204.582,-53.737,61,true,false
3,10800.0,399,1C,2226.97,-30.42,0.0,4.366,synthetic,,,,91.252,synthetic,,,4200.657,-48.185,61,true,false
3,10800.0,400,1B,2234.61,-100.83,0.0,-2.314,synthetic,,,,110.811,synthetic,0.744,synthetic,4208.369,-49.146,61,true,false
3,10800.0,401,1B,2247.65,161.19,0.0,-3.211,synthetic,,,,111.692,synthetic,0.473,synthetic,4205.645,-50.662,31,true,false
3,10800.0,402,1C,2251.08,12.88,0.0,-0.228,synthetic,,,,93.327,synthetic,,,4201.109,-54.741,61,true,false
3,10800.0,403,1B,2255.52,102.13,0.0,0.056,synthetic,,,,106.529,synthetic,0.672,synthetic,4201.092,-52.621,31,true,false
3,10800.0,404,1C,2261.48,-31.21,0.0,1.877,synthetic,,,,97.047,synthetic,,,4203.815,-51.199,3,true,true
3,10800.0,405,1B,2273.32,-145.62,0.0,-0.67,synthetic,,,,104.206,synthetic,0.835,synthetic,4202.285,-28.183,80,true,false
3,10800.0,406,1C,2273.87,2.21,0.0,1.573,synthetic,,,,96.457,synthetic,,,4196.682,-43.151,3,true,false
3,10800.0,407,1C,2289.77,32.74,0.0,-1.473,synthetic,,,,94.807,synthetic,,,4198.524,-45.162,3,true,false
3,10800.0,408,1C,2291.99,-22.32,0.0,0.876,synthetic,,,,98.596,synthetic,,,4198.088,-46.8,3,true,false
3,10800.0,409,1C,2303.75,4.97,0.0,1.519,synthetic,,,,93.19,synthetic,,,4208.982,-38.205,3,true,false
3,10800.0,410,1B,2310.97,108.21,0.0,0.509,synthetic,,,,112.661,synthetic,0.705,synthetic,4193.698,-49.982,31,true,false
3,10800.0,411,1B,2319.42,-109.68,0.0,3.489,synthetic,,,,107.076,synthetic,0.646,synthetic,4207.532,-50.559,24,true,false
3,10800.0,412,1C,2324.26,-9.8,0.0,1.342,synthetic,,,,90.338,synthetic,,,4198.895,-51.038,33,true,false
3,10800.0,413,1C,2326.77,18.87,0.0,-1.455,synthetic,,,,89.022,synthetic,,,4196.977,-48.22,3,true,false
3,10800.0,414,1B,2332.07,154.58,0.0,1.939,synthetic,,,,106.565,synthetic,0.421,synthetic,4201.684,-49.174,31,true,false
3,10800.0,415,1C,2352.9,27.9,0.0,2.257,synthetic,,,,93.59,synthetic,,,4199.957,-48.33,33,true,false
3,10800.0,416,1B,2357.92,-150.78,0.0,1.31,synthetic,,,,110.57,synthetic,0.417,synthetic,4202.427,-37.214,24,true,false
3,10800.0,417,1B,2362.71,114.64,0.0,-1.265,synthetic,,,,107.01,synthetic,0.926,synthetic,4196.56,-54.957,31,true,false
3,10800.0,418,1C,2363.86,-21.58,0.0,-0.135,synthetic,,,,89.689,synthetic,,,4196.146,-43.829,33,true,false
3,10800.0,419,1C,2371.86,6.17,0.0,-0.187,synthetic,,,,96.493,synthetic,,,4197.509,-35.609,33,true,false
3,10800.0,420,1B,2399.33,-121.72,0.0,2.94,synthetic,,,,104.545,synthetic,0.852,synthetic,4196.344,-51.292,24,true,false
3,10800.0,421,1B,2415.4,-42.86,0.0,0.809,synthetic,,,,107.233,synthetic,0.537,synthetic,4197.408,-50.942,51,true,false
3,10800.0,422,1B,2443.75,22.16,0.0,-0.128,synthetic,,,,100.783,synthetic,0.927,synthetic,4206.102,-52.39,51,true,false
3,10800.0,423,1A,2461.99,158.31,0.0,-0.916,synthetic,2777.826,2648.209,synthetic,,,,,4200.188,-56.541,44,true,false
3,10800.0,424,1B,2495.21,-8.23,0.0,-0.273,synthetic,,,,102.821,synthetic,0.745,synthetic,4209.43,-49.269,51,true,false
3,10800.0,425,1A,2501.81,-115.56,0.0,-3.078,synthetic,2649.234,2780.691,synthetic,,,,,4201.372,-56.474,51,true,false
3,10800.0,426,1A,2551.52,87.31,0.0,-0.69,synthetic,2667.559,2532.452,synthetic,,,,,4204.947,-54.254,44,true,false
4,14400.0,100,1A,-13.29,145.48,0.0,0.195,synthetic,3116.556,3219.102,synthetic,,,,,4195.495,-59.97,32,true,false
4,14400.0,101,1A,-6.19,-117.25,0.0,0.988,synthetic,3131.619,3351.658,synthetic,,,,,4201.396,-59.139,32,true,false
4,14400.0,102,1B,10.76,5.93,0.0,-0.533,synthetic,,,,131.199,synthetic,0.406,synthetic,4202.9,-42.281,32,true,false
4,14400.0,103,1B,52.78,-34.48,0.0,-2.066,synthetic,,,,124.213,synthetic,0.814,synthetic,4205.927,-48.814,36,true,false
4,14400.0,104,1C,94.17,4.32,0.0,1.574,synthetic,,,,112.757,synthetic,,,4203.762,-44.124,36,true,false
4,14400.0,105,1B,102.12,-142.73,0.0,0.962,synthetic,,,,123.621,synthetic,0.904,synthetic,4198.002,-49.623,37,true,false
4,14400.0,106,1C,114.25,-15.88,0.0,1.583,synthetic,,,,118.945,synthetic,,,4191.981,-49.977,36,true,false
4,14400.0,107,1B,115.13,127.21,0.0,-0.668,synthetic,,,,129.408,synthetic,0.402,synthetic,4200.992,-55.266,76,true,false
4,14400.0,108,1C,126.81,6.98,0.0,0.944,synthetic,,,,117.719,synthetic,,,4198.774,-46.016,10,true,false
4,14400.0,109,1C,131.69,31.8,0.0,1.583,synthetic,,,,112.998,synthetic,,,4202.481,-53.823,36,true,false
4,14400.0,110,1C,150.17,-28.07,0.0,2.173,synthetic,,,,110.76,synthetic,,,4199.921,-45.528,10,true,false
4,14400.0,111,1C,150.57,-1.71,0.0,-0.42,synthetic,,,,112.918,synthetic,,,4200.037,-24.657,10,true,false
4,14400.0,112,1B,154.36,-151.04,0.0,1.052,synthetic,,,,128.563,synthetic,0.761,synthetic,4207.163,-38.411,37,true,false
4,14400.0,113,1C,161.87,26.92,0.0,2.075,synthetic,,,,113.952,synthetic,,,4201.966,-46.841,10,true,false
4,14400.0,114,1B,172.22,-96.29,0.0,-1.594,synthetic,,,,128.621,synthetic,0.542,synthetic,4197.416,-53.183,37,true,false
4,14400.0,115,1C,178.03,-29.46,0.0,0.34,synthetic,,,,112.208,synthetic,,,4201.473,-57.91,36,true,false
4,14400.0,116,1C,180.68,7.0,0.0,1.156,synthetic,,,,114.4,synthetic,,,4203.752,-51.677,39,true,true
4,14400.0,117,1B,192.21,137.4,0.0,1.274,synthetic,,,,126.166,synthetic,0.769,synthetic,4197.405,-46.589,76,true,false
4,14400.0,118,1C,197.73,26.63,0.0,-0.581,synthetic,,,,118.142,synthetic,,,4208.381,-55.404,76,true,false
